# graph/E11.7e1.0r0.35 (this file)
# 11.700000 1.000000 0.350000
# 457 points
# 116 z values
# 114 (x,y) sets
set terminal png nocrop enhanced font verdana 12 size 640,480
set output 'graph/E11.7e1.0r0.35.png'
set zrange[0:54]
set isosamples 100
splot '-' with vectors title 'Paraboloid'
-3.00e+00 -3.00e+00 +7.70e+00 -7.07e-01 -7.07e-01 +0.00e+00 
+3.00e+00 -3.00e+00 +7.70e+00 +7.07e-01 -7.07e-01 +0.00e+00 
-2.00e+00 -4.00e+00 +7.70e+00 -4.47e-01 -8.94e-01 +0.00e+00 
-1.00e+00 -4.00e+00 +7.70e+00 -2.43e-01 -9.70e-01 +0.00e+00 
+1.00e+00 -4.00e+00 +7.70e+00 +2.43e-01 -9.70e-01 +0.00e+00 
+2.00e+00 -4.00e+00 +7.70e+00 +4.47e-01 -8.94e-01 +0.00e+00 
+0.00e+00 +1.00e+00 +2.00e-01 +0.00e+00 +1.00e+00 +0.00e+00 
-1.00e+00 +0.00e+00 +2.00e-01 -1.00e+00 +0.00e+00 +0.00e+00 
+1.00e+00 +0.00e+00 +2.00e-01 +1.00e+00 +0.00e+00 +0.00e+00 
+0.00e+00 -1.00e+00 +2.00e-01 +0.00e+00 -1.00e+00 +0.00e+00 
-4.00e+00 +1.10e+01 +5.11e+01 -3.42e-01 +9.40e-01 +0.00e+00 
-2.00e+00 +1.10e+01 +5.11e+01 -1.79e-01 +9.84e-01 +0.00e+00 
+2.00e+00 +1.10e+01 +5.11e+01 +1.79e-01 +9.84e-01 +0.00e+00 
+4.00e+00 +1.10e+01 +5.11e+01 +3.42e-01 +9.40e-01 +0.00e+00 
-6.00e+00 +1.00e+01 +5.11e+01 -5.14e-01 +8.57e-01 +0.00e+00 
-5.00e+00 +1.00e+01 +5.11e+01 -4.47e-01 +8.94e-01 +0.00e+00 
+5.00e+00 +1.00e+01 +5.11e+01 +4.47e-01 +8.94e-01 +0.00e+00 
+6.00e+00 +1.00e+01 +5.11e+01 +5.14e-01 +8.57e-01 +0.00e+00 
-8.00e+00 +8.00e+00 +5.11e+01 -7.07e-01 +7.07e-01 +0.00e+00 
+8.00e+00 +8.00e+00 +5.11e+01 +7.07e-01 +7.07e-01 +0.00e+00 
-1.00e+01 +6.00e+00 +5.11e+01 -8.57e-01 +5.14e-01 +0.00e+00 
+1.00e+01 +6.00e+00 +5.11e+01 +8.57e-01 +5.14e-01 +0.00e+00 
-1.00e+01 +5.00e+00 +5.11e+01 -8.94e-01 +4.47e-01 +0.00e+00 
+1.00e+01 +5.00e+00 +5.11e+01 +8.94e-01 +4.47e-01 +0.00e+00 
-1.10e+01 +4.00e+00 +5.11e+01 -9.40e-01 +3.42e-01 +0.00e+00 
+1.10e+01 +4.00e+00 +5.11e+01 +9.40e-01 +3.42e-01 +0.00e+00 
-1.10e+01 +2.00e+00 +5.11e+01 -9.84e-01 +1.79e-01 +0.00e+00 
+1.10e+01 +2.00e+00 +5.11e+01 +9.84e-01 +1.79e-01 +0.00e+00 
-1.10e+01 -2.00e+00 +5.11e+01 -9.84e-01 -1.79e-01 +0.00e+00 
+1.10e+01 -2.00e+00 +5.11e+01 +9.84e-01 -1.79e-01 +0.00e+00 
-1.10e+01 -4.00e+00 +5.11e+01 -9.40e-01 -3.42e-01 +0.00e+00 
+1.10e+01 -4.00e+00 +5.11e+01 +9.40e-01 -3.42e-01 +0.00e+00 
-1.00e+01 -5.00e+00 +5.11e+01 -8.94e-01 -4.47e-01 +0.00e+00 
+1.00e+01 -5.00e+00 +5.11e+01 +8.94e-01 -4.47e-01 +0.00e+00 
-1.00e+01 -6.00e+00 +5.11e+01 -8.57e-01 -5.14e-01 +0.00e+00 
+1.00e+01 -6.00e+00 +5.11e+01 +8.57e-01 -5.14e-01 +0.00e+00 
-8.00e+00 -8.00e+00 +5.11e+01 -7.07e-01 -7.07e-01 +0.00e+00 
+8.00e+00 -8.00e+00 +5.11e+01 +7.07e-01 -7.07e-01 +0.00e+00 
-6.00e+00 -1.00e+01 +5.11e+01 -5.14e-01 -8.57e-01 +0.00e+00 
-5.00e+00 -1.00e+01 +5.11e+01 -4.47e-01 -8.94e-01 +0.00e+00 
+5.00e+00 -1.00e+01 +5.11e+01 +4.47e-01 -8.94e-01 +0.00e+00 
+6.00e+00 -1.00e+01 +5.11e+01 +5.14e-01 -8.57e-01 +0.00e+00 
-4.00e+00 -1.10e+01 +5.11e+01 -3.42e-01 -9.40e-01 +0.00e+00 
-2.00e+00 -1.10e+01 +5.11e+01 -1.79e-01 -9.84e-01 +0.00e+00 
+2.00e+00 -1.10e+01 +5.11e+01 +1.79e-01 -9.84e-01 +0.00e+00 
+4.00e+00 -1.10e+01 +5.11e+01 +3.42e-01 -9.40e-01 +0.00e+00 
+0.00e+00 +1.00e+00 +3.33e-01 +0.00e+00 +1.00e+00 +0.00e+00 
-1.00e+00 +0.00e+00 +3.33e-01 -1.00e+00 +0.00e+00 +0.00e+00 
+1.00e+00 +0.00e+00 +3.33e-01 +1.00e+00 +0.00e+00 +0.00e+00 
+0.00e+00 -1.00e+00 +3.33e-01 +0.00e+00 -1.00e+00 +0.00e+00 
-4.00e+00 +9.00e+00 +3.63e+01 -4.06e-01 +9.14e-01 +0.00e+00 
-3.00e+00 +9.00e+00 +3.63e+01 -3.16e-01 +9.49e-01 +0.00e+00 
+3.00e+00 +9.00e+00 +3.63e+01 +3.16e-01 +9.49e-01 +0.00e+00 
+4.00e+00 +9.00e+00 +3.63e+01 +4.06e-01 +9.14e-01 +0.00e+00 
-5.00e+00 +8.00e+00 +3.63e+01 -5.30e-01 +8.48e-01 +0.00e+00 
+5.00e+00 +8.00e+00 +3.63e+01 +5.30e-01 +8.48e-01 +0.00e+00 
-7.00e+00 +7.00e+00 +3.63e+01 -7.07e-01 +7.07e-01 +0.00e+00 
+7.00e+00 +7.00e+00 +3.63e+01 +7.07e-01 +7.07e-01 +0.00e+00 
-8.00e+00 +5.00e+00 +3.63e+01 -8.48e-01 +5.30e-01 +0.00e+00 
+8.00e+00 +5.00e+00 +3.63e+01 +8.48e-01 +5.30e-01 +0.00e+00 
-9.00e+00 +4.00e+00 +3.63e+01 -9.14e-01 +4.06e-01 +0.00e+00 
+9.00e+00 +4.00e+00 +3.63e+01 +9.14e-01 +4.06e-01 +0.00e+00 
-9.00e+00 +3.00e+00 +3.63e+01 -9.49e-01 +3.16e-01 +0.00e+00 
+9.00e+00 +3.00e+00 +3.63e+01 +9.49e-01 +3.16e-01 +0.00e+00 
-9.00e+00 -3.00e+00 +3.63e+01 -9.49e-01 -3.16e-01 +0.00e+00 
+9.00e+00 -3.00e+00 +3.63e+01 +9.49e-01 -3.16e-01 +0.00e+00 
-9.00e+00 -4.00e+00 +3.63e+01 -9.14e-01 -4.06e-01 +0.00e+00 
+9.00e+00 -4.00e+00 +3.63e+01 +9.14e-01 -4.06e-01 +0.00e+00 
-8.00e+00 -5.00e+00 +3.63e+01 -8.48e-01 -5.30e-01 +0.00e+00 
+8.00e+00 -5.00e+00 +3.63e+01 +8.48e-01 -5.30e-01 +0.00e+00 
-7.00e+00 -7.00e+00 +3.63e+01 -7.07e-01 -7.07e-01 +0.00e+00 
+7.00e+00 -7.00e+00 +3.63e+01 +7.07e-01 -7.07e-01 +0.00e+00 
-5.00e+00 -8.00e+00 +3.63e+01 -5.30e-01 -8.48e-01 +0.00e+00 
+5.00e+00 -8.00e+00 +3.63e+01 +5.30e-01 -8.48e-01 +0.00e+00 
-4.00e+00 -9.00e+00 +3.63e+01 -4.06e-01 -9.14e-01 +0.00e+00 
-3.00e+00 -9.00e+00 +3.63e+01 -3.16e-01 -9.49e-01 +0.00e+00 
+3.00e+00 -9.00e+00 +3.63e+01 +3.16e-01 -9.49e-01 +0.00e+00 
+4.00e+00 -9.00e+00 +3.63e+01 +4.06e-01 -9.14e-01 +0.00e+00 
-1.00e+00 +2.00e+00 +1.47e+00 -4.47e-01 +8.94e-01 +0.00e+00 
+0.00e+00 +2.00e+00 +1.47e+00 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +2.00e+00 +1.47e+00 +4.47e-01 +8.94e-01 +0.00e+00 
-2.00e+00 +1.00e+00 +1.47e+00 -8.94e-01 +4.47e-01 +0.00e+00 
+2.00e+00 +1.00e+00 +1.47e+00 +8.94e-01 +4.47e-01 +0.00e+00 
-2.00e+00 +0.00e+00 +1.47e+00 -1.00e+00 +0.00e+00 +0.00e+00 
+2.00e+00 +0.00e+00 +1.47e+00 +1.00e+00 +0.00e+00 +0.00e+00 
-2.00e+00 -1.00e+00 +1.47e+00 -8.94e-01 -4.47e-01 +0.00e+00 
+2.00e+00 -1.00e+00 +1.47e+00 +8.94e-01 -4.47e-01 +0.00e+00 
-1.00e+00 -2.00e+00 +1.47e+00 -4.47e-01 -8.94e-01 +0.00e+00 
+0.00e+00 -2.00e+00 +1.47e+00 +0.00e+00 -1.00e+00 +0.00e+00 
+1.00e+00 -2.00e+00 +1.47e+00 +4.47e-01 -8.94e-01 +0.00e+00 
+0.00e+00 +3.00e+00 +3.17e+00 +0.00e+00 +1.00e+00 +0.00e+00 
-2.00e+00 +2.00e+00 +3.17e+00 -7.07e-01 +7.07e-01 +0.00e+00 
+2.00e+00 +2.00e+00 +3.17e+00 +7.07e-01 +7.07e-01 +0.00e+00 
-3.00e+00 +0.00e+00 +3.17e+00 -1.00e+00 +0.00e+00 +0.00e+00 
+3.00e+00 +0.00e+00 +3.17e+00 +1.00e+00 +0.00e+00 +0.00e+00 
-2.00e+00 -2.00e+00 +3.17e+00 -7.07e-01 -7.07e-01 +0.00e+00 
+2.00e+00 -2.00e+00 +3.17e+00 +7.07e-01 -7.07e-01 +0.00e+00 
+0.00e+00 -3.00e+00 +3.17e+00 +0.00e+00 -1.00e+00 +0.00e+00 
-3.00e+00 +7.00e+00 +2.16e+01 -3.94e-01 +9.19e-01 +0.00e+00 
-2.00e+00 +7.00e+00 +2.16e+01 -2.75e-01 +9.62e-01 +0.00e+00 
-1.00e+00 +7.00e+00 +2.16e+01 -1.41e-01 +9.90e-01 +0.00e+00 
+1.00e+00 +7.00e+00 +2.16e+01 +1.41e-01 +9.90e-01 +0.00e+00 
+2.00e+00 +7.00e+00 +2.16e+01 +2.75e-01 +9.62e-01 +0.00e+00 
+3.00e+00 +7.00e+00 +2.16e+01 +3.94e-01 +9.19e-01 +0.00e+00 
-4.00e+00 +6.00e+00 +2.16e+01 -5.55e-01 +8.32e-01 +0.00e+00 
+4.00e+00 +6.00e+00 +2.16e+01 +5.55e-01 +8.32e-01 +0.00e+00 
-5.00e+00 +5.00e+00 +2.16e+01 -7.07e-01 +7.07e-01 +0.00e+00 
+5.00e+00 +5.00e+00 +2.16e+01 +7.07e-01 +7.07e-01 +0.00e+00 
-6.00e+00 +4.00e+00 +2.16e+01 -8.32e-01 +5.55e-01 +0.00e+00 
+6.00e+00 +4.00e+00 +2.16e+01 +8.32e-01 +5.55e-01 +0.00e+00 
-7.00e+00 +3.00e+00 +2.16e+01 -9.19e-01 +3.94e-01 +0.00e+00 
+7.00e+00 +3.00e+00 +2.16e+01 +9.19e-01 +3.94e-01 +0.00e+00 
-7.00e+00 +2.00e+00 +2.16e+01 -9.62e-01 +2.75e-01 +0.00e+00 
+7.00e+00 +2.00e+00 +2.16e+01 +9.62e-01 +2.75e-01 +0.00e+00 
-7.00e+00 +1.00e+00 +2.16e+01 -9.90e-01 +1.41e-01 +0.00e+00 
+7.00e+00 +1.00e+00 +2.16e+01 +9.90e-01 +1.41e-01 +0.00e+00 
-7.00e+00 -1.00e+00 +2.16e+01 -9.90e-01 -1.41e-01 +0.00e+00 
+7.00e+00 -1.00e+00 +2.16e+01 +9.90e-01 -1.41e-01 +0.00e+00 
-7.00e+00 -2.00e+00 +2.16e+01 -9.62e-01 -2.75e-01 +0.00e+00 
+7.00e+00 -2.00e+00 +2.16e+01 +9.62e-01 -2.75e-01 +0.00e+00 
-7.00e+00 -3.00e+00 +2.16e+01 -9.19e-01 -3.94e-01 +0.00e+00 
+7.00e+00 -3.00e+00 +2.16e+01 +9.19e-01 -3.94e-01 +0.00e+00 
-6.00e+00 -4.00e+00 +2.16e+01 -8.32e-01 -5.55e-01 +0.00e+00 
+6.00e+00 -4.00e+00 +2.16e+01 +8.32e-01 -5.55e-01 +0.00e+00 
-5.00e+00 -5.00e+00 +2.16e+01 -7.07e-01 -7.07e-01 +0.00e+00 
+5.00e+00 -5.00e+00 +2.16e+01 +7.07e-01 -7.07e-01 +0.00e+00 
-4.00e+00 -6.00e+00 +2.16e+01 -5.55e-01 -8.32e-01 +0.00e+00 
+4.00e+00 -6.00e+00 +2.16e+01 +5.55e-01 -8.32e-01 +0.00e+00 
-3.00e+00 -7.00e+00 +2.16e+01 -3.94e-01 -9.19e-01 +0.00e+00 
-2.00e+00 -7.00e+00 +2.16e+01 -2.75e-01 -9.62e-01 +0.00e+00 
-1.00e+00 -7.00e+00 +2.16e+01 -1.41e-01 -9.90e-01 +0.00e+00 
+1.00e+00 -7.00e+00 +2.16e+01 +1.41e-01 -9.90e-01 +0.00e+00 
+2.00e+00 -7.00e+00 +2.16e+01 +2.75e-01 -9.62e-01 +0.00e+00 
+3.00e+00 -7.00e+00 +2.16e+01 +3.94e-01 -9.19e-01 +0.00e+00 
+0.00e+00 +2.00e+00 +1.33e+00 +0.00e+00 +1.00e+00 +0.00e+00 
-2.00e+00 +0.00e+00 +1.33e+00 -1.00e+00 +0.00e+00 +0.00e+00 
+2.00e+00 +0.00e+00 +1.33e+00 +1.00e+00 +0.00e+00 +0.00e+00 
+0.00e+00 -2.00e+00 +1.33e+00 +0.00e+00 -1.00e+00 +0.00e+00 
-1.00e+00 +1.10e+01 +4.51e+01 -9.05e-02 +9.96e-01 +0.00e+00 
+0.00e+00 +1.10e+01 +4.51e+01 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +1.10e+01 +4.51e+01 +9.05e-02 +9.96e-01 +0.00e+00 
-4.00e+00 +1.00e+01 +4.51e+01 -3.71e-01 +9.28e-01 +0.00e+00 
-3.00e+00 +1.00e+01 +4.51e+01 -2.87e-01 +9.58e-01 +0.00e+00 
+3.00e+00 +1.00e+01 +4.51e+01 +2.87e-01 +9.58e-01 +0.00e+00 
+4.00e+00 +1.00e+01 +4.51e+01 +3.71e-01 +9.28e-01 +0.00e+00 
-6.00e+00 +9.00e+00 +4.51e+01 -5.55e-01 +8.32e-01 +0.00e+00 
+6.00e+00 +9.00e+00 +4.51e+01 +5.55e-01 +8.32e-01 +0.00e+00 
-7.00e+00 +8.00e+00 +4.51e+01 -6.59e-01 +7.53e-01 +0.00e+00 
+7.00e+00 +8.00e+00 +4.51e+01 +6.59e-01 +7.53e-01 +0.00e+00 
-8.00e+00 +7.00e+00 +4.51e+01 -7.53e-01 +6.59e-01 +0.00e+00 
+8.00e+00 +7.00e+00 +4.51e+01 +7.53e-01 +6.59e-01 +0.00e+00 
-9.00e+00 +6.00e+00 +4.51e+01 -8.32e-01 +5.55e-01 +0.00e+00 
+9.00e+00 +6.00e+00 +4.51e+01 +8.32e-01 +5.55e-01 +0.00e+00 
-1.00e+01 +4.00e+00 +4.51e+01 -9.28e-01 +3.71e-01 +0.00e+00 
+1.00e+01 +4.00e+00 +4.51e+01 +9.28e-01 +3.71e-01 +0.00e+00 
-1.00e+01 +3.00e+00 +4.51e+01 -9.58e-01 +2.87e-01 +0.00e+00 
+1.00e+01 +3.00e+00 +4.51e+01 +9.58e-01 +2.87e-01 +0.00e+00 
-1.10e+01 +1.00e+00 +4.51e+01 -9.96e-01 +9.05e-02 +0.00e+00 
+1.10e+01 +1.00e+00 +4.51e+01 +9.96e-01 +9.05e-02 +0.00e+00 
-1.10e+01 +0.00e+00 +4.51e+01 -1.00e+00 +0.00e+00 +0.00e+00 
+1.10e+01 +0.00e+00 +4.51e+01 +1.00e+00 +0.00e+00 +0.00e+00 
-1.10e+01 -1.00e+00 +4.51e+01 -9.96e-01 -9.05e-02 +0.00e+00 
+1.10e+01 -1.00e+00 +4.51e+01 +9.96e-01 -9.05e-02 +0.00e+00 
-1.00e+01 -3.00e+00 +4.51e+01 -9.58e-01 -2.87e-01 +0.00e+00 
+1.00e+01 -3.00e+00 +4.51e+01 +9.58e-01 -2.87e-01 +0.00e+00 
-1.00e+01 -4.00e+00 +4.51e+01 -9.28e-01 -3.71e-01 +0.00e+00 
+1.00e+01 -4.00e+00 +4.51e+01 +9.28e-01 -3.71e-01 +0.00e+00 
-9.00e+00 -6.00e+00 +4.51e+01 -8.32e-01 -5.55e-01 +0.00e+00 
+9.00e+00 -6.00e+00 +4.51e+01 +8.32e-01 -5.55e-01 +0.00e+00 
-8.00e+00 -7.00e+00 +4.51e+01 -7.53e-01 -6.59e-01 +0.00e+00 
+8.00e+00 -7.00e+00 +4.51e+01 +7.53e-01 -6.59e-01 +0.00e+00 
-7.00e+00 -8.00e+00 +4.51e+01 -6.59e-01 -7.53e-01 +0.00e+00 
+7.00e+00 -8.00e+00 +4.51e+01 +6.59e-01 -7.53e-01 +0.00e+00 
-6.00e+00 -9.00e+00 +4.51e+01 -5.55e-01 -8.32e-01 +0.00e+00 
+6.00e+00 -9.00e+00 +4.51e+01 +5.55e-01 -8.32e-01 +0.00e+00 
-4.00e+00 -1.00e+01 +4.51e+01 -3.71e-01 -9.28e-01 +0.00e+00 
-3.00e+00 -1.00e+01 +4.51e+01 -2.87e-01 -9.58e-01 +0.00e+00 
+3.00e+00 -1.00e+01 +4.51e+01 +2.87e-01 -9.58e-01 +0.00e+00 
+4.00e+00 -1.00e+01 +4.51e+01 +3.71e-01 -9.28e-01 +0.00e+00 
-1.00e+00 -1.10e+01 +4.51e+01 -9.05e-02 -9.96e-01 +0.00e+00 
+0.00e+00 -1.10e+01 +4.51e+01 +0.00e+00 -1.00e+00 +0.00e+00 
+1.00e+00 -1.10e+01 +4.51e+01 +9.05e-02 -9.96e-01 +0.00e+00 
-1.00e+00 +3.00e+00 +3.87e+00 -3.16e-01 +9.49e-01 +0.00e+00 
+0.00e+00 +3.00e+00 +3.87e+00 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +3.00e+00 +3.87e+00 +3.16e-01 +9.49e-01 +0.00e+00 
-2.00e+00 +2.00e+00 +3.87e+00 -7.07e-01 +7.07e-01 +0.00e+00 
+2.00e+00 +2.00e+00 +3.87e+00 +7.07e-01 +7.07e-01 +0.00e+00 
-3.00e+00 +1.00e+00 +3.87e+00 -9.49e-01 +3.16e-01 +0.00e+00 
+3.00e+00 +1.00e+00 +3.87e+00 +9.49e-01 +3.16e-01 +0.00e+00 
-3.00e+00 +0.00e+00 +3.87e+00 -1.00e+00 +0.00e+00 +0.00e+00 
+3.00e+00 +0.00e+00 +3.87e+00 +1.00e+00 +0.00e+00 +0.00e+00 
-3.00e+00 -1.00e+00 +3.87e+00 -9.49e-01 -3.16e-01 +0.00e+00 
+3.00e+00 -1.00e+00 +3.87e+00 +9.49e-01 -3.16e-01 +0.00e+00 
-2.00e+00 -2.00e+00 +3.87e+00 -7.07e-01 -7.07e-01 +0.00e+00 
+2.00e+00 -2.00e+00 +3.87e+00 +7.07e-01 -7.07e-01 +0.00e+00 
-1.00e+00 -3.00e+00 +3.87e+00 -3.16e-01 -9.49e-01 +0.00e+00 
+0.00e+00 -3.00e+00 +3.87e+00 +0.00e+00 -1.00e+00 +0.00e+00 
+1.00e+00 -3.00e+00 +3.87e+00 +3.16e-01 -9.49e-01 +0.00e+00 
-3.00e+00 +8.00e+00 +2.65e+01 -3.51e-01 +9.36e-01 +0.00e+00 
-2.00e+00 +8.00e+00 +2.65e+01 -2.43e-01 +9.70e-01 +0.00e+00 
-1.00e+00 +8.00e+00 +2.65e+01 -1.24e-01 +9.92e-01 +0.00e+00 
+0.00e+00 +8.00e+00 +2.65e+01 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +8.00e+00 +2.65e+01 +1.24e-01 +9.92e-01 +0.00e+00 
+2.00e+00 +8.00e+00 +2.65e+01 +2.43e-01 +9.70e-01 +0.00e+00 
+3.00e+00 +8.00e+00 +2.65e+01 +3.51e-01 +9.36e-01 +0.00e+00 
-4.00e+00 +7.00e+00 +2.65e+01 -4.96e-01 +8.68e-01 +0.00e+00 
+4.00e+00 +7.00e+00 +2.65e+01 +4.96e-01 +8.68e-01 +0.00e+00 
-6.00e+00 +6.00e+00 +2.65e+01 -7.07e-01 +7.07e-01 +0.00e+00 
+6.00e+00 +6.00e+00 +2.65e+01 +7.07e-01 +7.07e-01 +0.00e+00 
-7.00e+00 +4.00e+00 +2.65e+01 -8.68e-01 +4.96e-01 +0.00e+00 
+7.00e+00 +4.00e+00 +2.65e+01 +8.68e-01 +4.96e-01 +0.00e+00 
-8.00e+00 +3.00e+00 +2.65e+01 -9.36e-01 +3.51e-01 +0.00e+00 
+8.00e+00 +3.00e+00 +2.65e+01 +9.36e-01 +3.51e-01 +0.00e+00 
-8.00e+00 +2.00e+00 +2.65e+01 -9.70e-01 +2.43e-01 +0.00e+00 
+8.00e+00 +2.00e+00 +2.65e+01 +9.70e-01 +2.43e-01 +0.00e+00 
-8.00e+00 +1.00e+00 +2.65e+01 -9.92e-01 +1.24e-01 +0.00e+00 
+8.00e+00 +1.00e+00 +2.65e+01 +9.92e-01 +1.24e-01 +0.00e+00 
-8.00e+00 +0.00e+00 +2.65e+01 -1.00e+00 +0.00e+00 +0.00e+00 
+8.00e+00 +0.00e+00 +2.65e+01 +1.00e+00 +0.00e+00 +0.00e+00 
-8.00e+00 -1.00e+00 +2.65e+01 -9.92e-01 -1.24e-01 +0.00e+00 
+8.00e+00 -1.00e+00 +2.65e+01 +9.92e-01 -1.24e-01 +0.00e+00 
-8.00e+00 -2.00e+00 +2.65e+01 -9.70e-01 -2.43e-01 +0.00e+00 
+8.00e+00 -2.00e+00 +2.65e+01 +9.70e-01 -2.43e-01 +0.00e+00 
-8.00e+00 -3.00e+00 +2.65e+01 -9.36e-01 -3.51e-01 +0.00e+00 
+8.00e+00 -3.00e+00 +2.65e+01 +9.36e-01 -3.51e-01 +0.00e+00 
-7.00e+00 -4.00e+00 +2.65e+01 -8.68e-01 -4.96e-01 +0.00e+00 
+7.00e+00 -4.00e+00 +2.65e+01 +8.68e-01 -4.96e-01 +0.00e+00 
-6.00e+00 -6.00e+00 +2.65e+01 -7.07e-01 -7.07e-01 +0.00e+00 
+6.00e+00 -6.00e+00 +2.65e+01 +7.07e-01 -7.07e-01 +0.00e+00 
-4.00e+00 -7.00e+00 +2.65e+01 -4.96e-01 -8.68e-01 +0.00e+00 
+4.00e+00 -7.00e+00 +2.65e+01 +4.96e-01 -8.68e-01 +0.00e+00 
-3.00e+00 -8.00e+00 +2.65e+01 -3.51e-01 -9.36e-01 +0.00e+00 
-2.00e+00 -8.00e+00 +2.65e+01 -2.43e-01 -9.70e-01 +0.00e+00 
-1.00e+00 -8.00e+00 +2.65e+01 -1.24e-01 -9.92e-01 +0.00e+00 
+0.00e+00 -8.00e+00 +2.65e+01 +0.00e+00 -1.00e+00 +0.00e+00 
+1.00e+00 -8.00e+00 +2.65e+01 +1.24e-01 -9.92e-01 +0.00e+00 
+2.00e+00 -8.00e+00 +2.65e+01 +2.43e-01 -9.70e-01 +0.00e+00 
+3.00e+00 -8.00e+00 +2.65e+01 +3.51e-01 -9.36e-01 +0.00e+00 
-2.00e+00 +5.00e+00 +1.11e+01 -3.71e-01 +9.28e-01 +0.00e+00 
-1.00e+00 +5.00e+00 +1.11e+01 -1.96e-01 +9.81e-01 +0.00e+00 
+0.00e+00 +5.00e+00 +1.11e+01 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +5.00e+00 +1.11e+01 +1.96e-01 +9.81e-01 +0.00e+00 
+2.00e+00 +5.00e+00 +1.11e+01 +3.71e-01 +9.28e-01 +0.00e+00 
-3.00e+00 +4.00e+00 +1.11e+01 -6.00e-01 +8.00e-01 +0.00e+00 
+3.00e+00 +4.00e+00 +1.11e+01 +6.00e-01 +8.00e-01 +0.00e+00 
-4.00e+00 +3.00e+00 +1.11e+01 -8.00e-01 +6.00e-01 +0.00e+00 
+4.00e+00 +3.00e+00 +1.11e+01 +8.00e-01 +6.00e-01 +0.00e+00 
-5.00e+00 +2.00e+00 +1.11e+01 -9.28e-01 +3.71e-01 +0.00e+00 
+5.00e+00 +2.00e+00 +1.11e+01 +9.28e-01 +3.71e-01 +0.00e+00 
-5.00e+00 +1.00e+00 +1.11e+01 -9.81e-01 +1.96e-01 +0.00e+00 
+5.00e+00 +1.00e+00 +1.11e+01 +9.81e-01 +1.96e-01 +0.00e+00 
-5.00e+00 +0.00e+00 +1.11e+01 -1.00e+00 +0.00e+00 +0.00e+00 
+5.00e+00 +0.00e+00 +1.11e+01 +1.00e+00 +0.00e+00 +0.00e+00 
-5.00e+00 -1.00e+00 +1.11e+01 -9.81e-01 -1.96e-01 +0.00e+00 
+5.00e+00 -1.00e+00 +1.11e+01 +9.81e-01 -1.96e-01 +0.00e+00 
-5.00e+00 -2.00e+00 +1.11e+01 -9.28e-01 -3.71e-01 +0.00e+00 
+5.00e+00 -2.00e+00 +1.11e+01 +9.28e-01 -3.71e-01 +0.00e+00 
-4.00e+00 -3.00e+00 +1.11e+01 -8.00e-01 -6.00e-01 +0.00e+00 
+4.00e+00 -3.00e+00 +1.11e+01 +8.00e-01 -6.00e-01 +0.00e+00 
-3.00e+00 -4.00e+00 +1.11e+01 -6.00e-01 -8.00e-01 +0.00e+00 
+3.00e+00 -4.00e+00 +1.11e+01 +6.00e-01 -8.00e-01 +0.00e+00 
-2.00e+00 -5.00e+00 +1.11e+01 -3.71e-01 -9.28e-01 +0.00e+00 
-1.00e+00 -5.00e+00 +1.11e+01 -1.96e-01 -9.81e-01 +0.00e+00 
+0.00e+00 -5.00e+00 +1.11e+01 +0.00e+00 -1.00e+00 +0.00e+00 
+1.00e+00 -5.00e+00 +1.11e+01 +1.96e-01 -9.81e-01 +0.00e+00 
+2.00e+00 -5.00e+00 +1.11e+01 +3.71e-01 -9.28e-01 +0.00e+00 
-2.00e+00 +3.00e+00 +4.37e+00 -5.55e-01 +8.32e-01 +0.00e+00 
-1.00e+00 +3.00e+00 +4.37e+00 -3.16e-01 +9.49e-01 +0.00e+00 
+0.00e+00 +3.00e+00 +4.37e+00 +0.00e+00 +1.00e+00 +0.00e+00 
+1.00e+00 +3.00e+00 +4.37e+00 +3.16e-01 +9.49e-01 +0.00e+00 
+2.00e+00 +3.00e+00 +4.37e+00 +5.55e-01 +8.32e-01 +0.00e+00 
-3.00e+00 +2.00e+00 +4.37e+00 -8.32e-01 +5.55e-01 +0.00e+00 
+3.00e+00 +2.00e+00 +4.37e+00 +8.32e-01 +5.55e-01 +0.00e+00 
-3.00e+00 +1.00e+00 +4.37e+00 -9.49e-01 +3.16e-01 +0.00e+00 
+3.00e+00 +1.00e+00 +4.37e+00 +9.49e-01 +3.16e-01 +0.00e+00 
-3.00e+00 +0.00e+00 +4.37e+00 -1.00e+00 +0.00e+00 +0.00e+00 
+3.00e+00 +0.00e+00 +4.37e+00 +1.00e+00 +0.00e+00 +0.00e+00 
-3.00e+00 -1.00e+00 +4.37e+00 -9.49e-01 -3.16e-01 +0.00e+00 
+3.00e+00 -1.00e+00 +4.37e+00 +9.49e-01 -3.16e-01 +0.00e+00 
-3.00e+00 -2.00e+00 +4.37e+00 -8.32e-01 -5.55e-01 +0.00e+00 
+3.00e+00 -2.00e+00 +4.37e+00 +8.32e-01 -5.55e-01 +0.00e+00 
-2.00e+00 -3.00e+00 +4.37e+00 -5.55e-01 -8.32e-01 +0.00e+00 
